Comment,Rating
沒用多久底座塑料就裂了聯繫客服還沒有可以買來換的零部件只能整個重買現在整個衣架根本立不穩了買了等於廢了不滿意,bad
無語答應我發郵政的又發的韻達農村地區收不到只能讓人代收現在還沒看到貨,bad
根本沾不住只有老鼠印我真是操了沒用就別出來騙人好麼,bad
我是月號提交的訂單在我購買的時候頁面上沒有滿的活動但是我收到貨後就有顯示滿的頁面我找到賣家賣家堅決不承認活動頁面顯示是號開始就可以滿硬說是的活動我眼睛瞎了嗎找到店家店家態度惡劣我已經買了很多單了也不至於這樣的啊降價就算了再月初我就買了個三件套現在降價了我也沒有覺得怎麼樣只是想要個說法滿是怎麼回事我當時搜索就是從首頁進去的我難道看不到這個活動嗎太坑了,bad
看價格便宜買的質次了扔了,bad
大小不合適而且是在一大張紙上的很麻煩貼了半天沒弄好要撕下來貼效果也不好直接扔了建議老闆能弄的一塊一份這次真是白扔了,bad
不好安裝配件不合適,bad
皮不好不值這個價錢像地攤貨,bad
差差差與商品無關主要是快遞,bad
送貨太慢了這家公司沒責任我還有二款訂單下了快三個星期到現在都沒收到貨而且退也不給退,bad
差像地攤上的一樣感覺不值這個錢不要買啦老土得很穿,bad
本來不想給差評的首先這本書不是電影所改編而來的原著原著是死掉的其次書薄質量差,bad
不好品質跟雙無有區別,bad
黃花梨小苗很差都乾枯了什麼還發給我不想給分,bad
東西一般做工過於粗糙下次不會再選擇感腳被騙啦,bad
一個音響是壞的本來一個小音響由四塊組成的但兩個音響中有一個竟是四塊分離的快遞外包裝挺完整的但裏面的盒子是舊的雖然價格便宜但不能拿個壞的就發買家吧京東上的第三方質量真的沒什麼保障,bad
卡位有些小釦子不怎麼樣,bad
啥東西啊長了一臉紅痘痘,bad
京東一個無恥加流氓的電商我不是憑空捏造看看我列一下下面的問題是否夠得上流氓和無賴的稱號還是我真的冤枉了他們海外購在上面明確說兩個星期到貨然而一個半月還未到貨交易還未完成他們網站上卻已經自動顯示交易已經完成打電話問客服讓他們退款或者儘快催貨然而卻遲遲未到貨一個月零天的時候終於到貨了然後卻跟京東沒有了任何關係而是中國郵政送貨貨品到達時已經是破爛不堪外包裝破損內包裝破損商品顯然是已經被人使用過有磨損痕跡我要求退貨或者換貨他們讓我點擊退還貨物按鈕海外購根本就牛沒有這個按鈕他們就是在繞圈京東你們要是做不了海外購可以不做俗話說拿人錢財與人消災然而他們確是只收錢什麼都不幹而且還耍流氓無賴無恥我不是在臭京東這個是真真切切存在經歷我在這裏奉勸廣大網購朋友當你看到我的這個評論的時候請你們記得在京東買點小物品類俗語洗滌劑襪子小物品可以但是其他不要輕易相信無恥不要臉的京東,bad
質量很不好是假貨根本沒一點棉質含量顏色也發錯了定的是黑色收到的是紅色難道有色盲嗎,bad
人太瘦了不能用扣的地方太短了,bad
什麼垃圾啊一個月貨都沒收到近然信息上完成訂單了每次找客服客服又不在什麼垃圾網店第一次遇到這種事情鬱悶真是氣死人了,bad
不怎麼好用真假不知道,bad
不是正品希望大家不要再受騙了顏色不正而且賣家很噁心,bad
上次買個的吸管杯膠味道太大這次來買個的膠氣味也好大反覆洗煮氣味還是很大不敢給寶寶用在京東自營的買次都這樣難道是假貨以後再也不買了一個都不想給我要的是透明的結果發了個不透明給我慎買,bad
說的續航小時實際上看視頻一個半小時用文檔打字個多小時即使什麼都不做也就個小時本來就是看上續航長結果大打折扣難道是給我的電池有問題,bad
和普通的開水瓶沒什麼區別灌了開水後還有一股味道,bad
買錯了找賣家換一下都不答應,bad
還可以不是正品看麗字就知道了不是正品,bad
不建議購買,bad
提醒一下大家這個鞋的質量挺差勁的推薦的尺碼根本不準我的腳長釐米買的的尺碼居然大的穿不了並且鞋穿在腳上磨得腳的外側都紅腫了這個鞋真的不植這個價錢買的朋友要注意了擦亮你眼睛了銷量這麼高質量這麼差應該都是刷上去的,bad
賣家實在太過分發票還得次月纔給開催了多次就是應付簡直不理解,bad
產品裏的二維碼根本不存在懷疑是假的,bad
口袋爛了說退郵費也沒退,bad
我在你每個東西里都發一遍你買的什麼玩意一張的你賺錢要個臉面不騙子商家你簡直實在侮辱京東,bad
網上是標註牛皮實際發來的是皮廣告誤導,bad
太薄了字印的太靠上都要出來了差評,bad
東西不錯但是快遞太欠抽服務態度極差一句話沒聽清楚就直接對我開罵如果其他釣友想買東西請千萬別叫全快遞送貨垃圾他們的送貨電話有史以來最生氣的快遞,bad
髒髒髒髒髒髒髒髒髒髒髒,bad
發貨速度極慢建議進行處罰,bad
第一次網店買書這兩本童話最失敗中央編譯出版巨厚巨大排版幾乎沒有好幾百篇竟然段落全無從頭排到尾書封皮髒應該是在倉庫裏塵封了好久童話的感覺全無下次再不買了,bad
你們什麼意思買第一件我感覺小了點我買第二件你們發的什麼貨完全不是那麼回事,bad
這個東西沒有收到不知道是什麼原因,bad
根本不知道這個價格,bad
缺了調速器說是會補結果毫無音信罩子也有裂縫總之東西是爛貨服務更爛,bad
快遞超慢等到花到謝了,bad
物流不行快遞收到有兩根管都壓扁了,bad
京東內部技術人員將一部分用戶關注數據庫關注庫肯定是分庫存儲所以不是全部用戶都有問題隨機插入合作廠商如一些誠人用品茶具等等的商品聯繫客服毛都不懂敷衍了事問題一個多月了都不解決郵箱成天收到承認用品信息網購這麼多年沒見過這麼賤的真是越幹越垃圾,bad
一般般不值裏面的包拿不出來,bad
一分價錢一分貨都掉毛了太差了,bad
煙霧量小煙油不好抽味道不行後悔了,bad
圖片看起來不錯但是穿在身上真的沒有型,bad
破內褲氣味太大拆封到手簡直傻眼型號和我買的一樣可物品本身卻是大的要命摸摸布料粗糙的拿來糊弄買家嗎內褲買這樣的破東西,bad
不怎麼好毛毛都去不掉,bad
實在不想說買來就被我扔垃圾桶了,bad
沒感覺非常小貴不實用,bad
年月日下訂單買的貨送的倒是挺快用了不到一週加熱鍵就壞了按下不亮不能加熱打產品標籤上的電話師傅來修好了沒兩天又壞了同樣問題之後在京東網站聯繫客服維修從聯繫到現在三天過去了維修的連個電話都沒有客服很客氣忙啊稍等啊耐心啊親啊抱歉啊就是沒有行動飲水機質量有問題但售後服務更差感覺貌似他們賣出的機器都有問題師傅已經忙得應接不暇了一般小問題都懶得理你了唉如果不小心買了她們的飲水機又趕上出了問題概率應當在記住會哭的孩子有奶喫要不厭其煩的催他們啊想買沒買的謹慎啊,bad
才用不到兩天藍屏兩次,bad
居然只有一個差評,bad
布料不怎麼樣手感也不好圖片跟實地物質不一致,bad
垃圾的要命一天都堅持不了就面目全非了姐妹們不要再上當了,bad
差評兩天不到膜就有兩道長裂痕,bad
一用力就變形了垃圾,bad
顯然沒什麼用,bad
散熱太差風扇聲音大得要死,bad
差評精緻版你給我做的像實惠版的腳下的固定支架根本對不上瑕疵不用說肯定也是太多了做的太假以後不可能會再來這裏買了,bad
差評書都不是新的很舊看過的還帶有污漬坑人再也不會買了,bad
實在不怎麼樣有味下次不在買這個牌子的東西沒有說明書太不好了真的不好,bad
這東西,bad
我白癡了買了本根本沒用的書,bad
服務簡直是讓人無語沒客服打了無數電話也沒人接聽氣的講理沒門失敗的一次購物,bad
這個價格這個東西有些失望,bad
差評說有贈品根本沒有差差差,bad
收到貨後發覺小了想聯繫換貨打了個電話都不接太過份了,bad
你麻痹不送螺絲是讓老子用鐵絲綁,bad
我出了趟差回來沒見東西看記錄是送到了但是公司沒有人見從下單一個電話都沒有打過給我垃圾快遞公司,bad
第一次網購一般般物流太不給力了可能是春節吧,bad
真是黑心商家什麼破玩意也敢拿來坑人這被子裏面全都是比頭髮還粗還硬的毛全都掉出來了實在是太噁心了我估計掙了這錢應該也不會心安吧,bad
很少給差評真的很失望裙子跟圖片裏完全是兩個樣子醜得穿不出門聯繫了客服退貨根本找不到退貨的地方再聯繫就沒有音訊了不要再有買家上當了,bad
看起包裝還行用了再來評價,bad
就這鞋太坑人了給腳卡得根本上不了班了和客服聯繫讓拿錘子砸好幾百買的鞋啊再聯繫客服就不搭理我了咋說話也不理就這態度太坑人了,bad
說實話就這麼幾個字母實在是太貴而且他家質量真心不咋地剛打好的氣沒兩天就憋了影響外觀啊就是了裝扮公司職場要麼真心不推薦啊,bad
紙質太差薄的都一碰就破了比盜版書都差都不好意思說這書是盜版本來打算買來送孩子的這樣的印刷質量嚴重影響京東的聲譽請京東人員把好質量關,bad
如果可以我一星都不願意給料子差的很還是被人家換過的衣服商標都被撕爛了懶得退希望大家不要上當了,bad
廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價廉價,bad
衣服不怎麼樣退了買的退了已經不錯了關鍵是衣服料子太薄了標的是加厚不值,bad
產品榫頭做工極差產品還少發了條褲子到現在連回復都沒有,bad
換的衣服怎麼還沒到呢,bad
褲子還可以就是褲腿下面沒有縫韌,bad
垃圾遙控有問題今天諮詢居然沒有人理,bad
不好用醜得很直接丟了,bad
有點小了不想退了太麻煩了,bad
彈性很小穿上不是很舒服有點貴湊合穿把,bad
麥克風沒聲音問客服客服不問原因就說寄回給他們然後就是說運費一點責任心也沒有差評,bad
東西一般價格高店家說好的贈品以訂單多忘了的理由不給啦還讓再次購買說下次補給這不是個笑話嘛希望大家認識清楚了呀,bad
戴上後老師往下掉還卡鼻子難受的要死,bad
物流簡直就是蝸速無語,bad
質量一般剛買就降價了不爽又不肯補差價,bad
物流時間竟然花了一個星期記得我當初是選擇廣州發貨的誰知來個省外的徹底奔潰,bad
最沒用的一本書賣後悔了,bad
一般左腳鞋子拿到就有問題,bad
東西很差物流還慢,bad
鐘不是實木是三合板油漆作的不好木縫明顯,bad
攝像機說明及其簡單沒有正規說明書是否是正規定型產品,bad
腰枕設的位置也太高了吧頂住一點都不舒服用了一天就不敢用了,bad
假貨跟正規康婷公司的差遠了,bad
還沒裝上一個訂單送了天送貨員沒有信譽還不接電話,bad
太差了不好用筆芯沒滿畫的時候搖搖晃晃的,bad
一點也不滿意因我收到的貨物與我所買的貨物的樣式完全不一致我很不滿意,bad
什麼減肥褲都是假的完全沒有任何效果而且穿時間長了腿部就特別癢我纔買了半個月的時間就穿壞了質量不行騙人的,bad
怎麼比超市還貴,bad
差評不解釋實物與原圖相差太大,bad
